Geneid	Chr	Start	End	Strand	Length	Starch_S232	Starch_S235	Fat_S238	Starch_S233	Fat_S237	Starch_S231	Fat_S239	Fat_S236	Fat_S240
rho	U00096.3	3966417	3967676	+	1260	122	111	124	125	104	129	109	120	107
rfe	U00096.3	3967916	3969019	+	1104	10	9	14	10	8	10	8	8	9
wzzE	U00096.3	3969031	3970077	+	1047	11	7	17	11	5	4	5	15	6
wecB	U00096.3	3970133	3971263	+	1131	10	16	15	19	13	13	6	17	16
wecC	U00096.3	3971260	3972522	+	1263	3	3	5	2	2	5	1	4	2
rffG	U00096.3	3972522	3973589	+	1068	4	1	4	3	3	4	1	6	2
rffH	U00096.3	3973608	3974489	+	882	5	1	2	2	1	2	1	1	1
rffC	U00096.3	3974467	3975141	+	675	14	10	12	9	7	13	7	14	19
wecE	U00096.3	3975146	3976276	+	1131	10	15	19	18	15	24	10	11	16
wzxE	U00096.3	3976278	3977528	+	1251	2	6	5	0	0	4	1	0	2
rffT	U00096.3	3977525	3978604	+	1080	6	6	1	1	0	2	5	1	4
wzyE	U00096.3	3978601	3979953	+	1353	1	3	4	3	7	5	0	1	1
rffM	U00096.3	3979956	3980696	+	741	3	3	6	5	5	2	3	1	1
yifK	U00096.3	3980887	3982272	+	1386	24	27	19	25	19	31	16	16	24
argX	U00096.3	3982375	3982451	+	77	0	0	0	0	0	0	0	0	0
hisR	U00096.3	3982509	3982585	+	77	2	0	0	0	1	0	1	0	1
leuT	U00096.3	3982606	3982692	+	87	0	0	0	1	0	0	0	0	0
proM	U00096.3	3982735	3982811	+	77	0	0	0	0	1	0	1	0	0
aslB	U00096.3	3982958	3984193	+	1236	3	11	6	3	4	3	2	0	1
aslA	U00096.3	3984352	3986007	-	1656	2	0	0	3	1	1	1	1	1
glmZ	U00096.3	3986432	3986603	+	172	6	4	3	5	2	2	3	7	2
hemY	U00096.3	3986686	3987882	-	1197	26	19	23	22	22	17	19	33	18
hemX	U00096.3	3987885	3989066	-	1182	19	19	29	25	22	21	37	17	21
hemD	U00096.3	3989088	3989828	-	741	24	12	31	22	19	22	19	15	20
hemC	U00096.3	3989825	3990766	-	942	36	47	39	34	20	33	32	43	53
cyaA	U00096.3	3991153	3993699	+	2547	65	55	65	59	55	68	47	73	60
cyaY	U00096.3	3993739	3994059	-	321	2	2	3	1	0	4	3	2	0
yzcX	U00096.3	3993850	3994335	+	486	0	6	7	4	3	6	4	4	2
yifL	U00096.3	3994522	3994725	+	204	50	48	49	49	38	44	35	50	40
dapF	U00096.3	3994762	3995586	+	825	22	26	32	28	20	27	28	25	19
yigA	U00096.3	3995583	3996290	+	708	31	32	31	29	22	30	31	27	20
xerC	U00096.3	3996287	3997183	+	897	13	13	10	8	3	13	0	3	6
yigB	U00096.3	3997183	3997899	+	717	3	2	0	2	2	2	3	5	2
uvrD	U00096.3	3997983	4000145	+	2163	13	8	10	9	9	8	5	6	10
yigE	U00096.3	4000292	4001056	-	765	3	1	12	1	1	3	2	2	3
corA	U00096.3	4001426	4002376	+	951	51	42	41	36	36	22	36	28	30
yigF	U00096.3	4002419	4002799	-	381	7	12	9	9	0	4	7	5	7
yigG	U00096.3	4002813	4003193	-	381	1	0	0	1	0	2	0	0	1
rarD	U00096.3	4003288	4004178	-	891	3	3	2	2	2	1	2	3	0
yigI	U00096.3	4004230	4004697	-	468	4	7	3	3	1	3	3	4	2
pldA	U00096.3	4004862	4005731	+	870	3	5	9	10	8	3	4	4	4
recQ	U00096.3	4005864	4007693	+	1830	13	22	18	21	9	6	13	12	16
rhtC	U00096.3	4007757	4008377	+	621	5	3	3	3	3	1	1	3	1
rhtB	U00096.3	4008439	4009059	-	621	10	4	5	4	1	2	1	1	1
pldB	U00096.3	4009170	4010192	+	1023	6	6	10	18	5	5	9	12	9
yigL	U00096.3	4010200	4011000	+	801	9	10	9	9	7	12	8	10	10
bioP	U00096.3	4011076	4011975	+	900	1	1	1	0	1	3	1	4	0
metR	U00096.3	4011863	4012816	-	954	7	2	0	4	1	7	0	3	1
metE	U00096.3	4013053	4015314	+	2262	3	4	3	2	0	2	1	1	2
ysgA	U00096.3	4015354	4016169	-	816	12	10	13	6	7	8	2	7	7
udp	U00096.3	4016431	4017192	+	762	33	20	26	17	22	18	23	29	29
rmuC	U00096.3	4017333	4018760	+	1428	13	15	18	8	8	12	14	15	9
ubiE	U00096.3	4018855	4019610	+	756	23	30	44	35	32	27	29	30	30
ubiJ	U00096.3	4019624	4020229	+	606	9	5	8	4	1	5	5	4	4
esrE	U00096.3	4019978	4020229	+	252	7	5	8	2	1	4	3	4	4
ubiB	U00096.3	4020226	4021866	+	1641	24	23	46	21	19	22	15	21	24
tatA	U00096.3	4021945	4022214	+	270	10	12	15	8	9	9	15	8	9
tatB	U00096.3	4022218	4022733	+	516	16	21	13	12	11	19	14	12	16
tatC	U00096.3	4022736	4023512	+	777	21	15	13	11	8	17	8	9	11
tatD	U00096.3	4023554	4024336	+	783	5	2	6	2	3	3	3	2	4
rfaH	U00096.3	4024333	4024821	-	489	11	10	6	5	0	10	7	9	6
ubiD	U00096.3	4024988	4026481	+	1494	41	39	66	48	25	46	24	40	47
fre	U00096.3	4026527	4027228	+	702	42	38	35	37	26	36	32	44	38
fadA	U00096.3	4027609	4028772	-	1164	6	5	9	10	3	5	1	6	5
fadB	U00096.3	4028782	4030971	-	2190	6	5	2	2	2	2	2	2	3
pepQ	U00096.3	4031161	4032492	+	1332	27	16	28	25	15	21	22	20	19
yigZ	U00096.3	4032492	4033106	+	615	8	18	6	18	4	10	16	9	8
trkH	U00096.3	4033145	4034596	+	1452	8	8	10	3	6	5	9	16	10
hemG	U00096.3	4034608	4035153	+	546	8	5	9	10	8	9	10	15	4
rrsA	U00096.3	4035531	4037072	+	1542	112	93	99	106	94	100	75	85	84
ileT	U00096.3	4037141	4037217	+	77	0	0	0	0	0	0	0	0	0
alaT	U00096.3	4037260	4037335	+	76	1	0	2	1	1	1	2	0	2
rrlA	U00096.3	4037519	4040423	+	2905	309	343	329	317	193	251	213	165	169
rrfA	U00096.3	4040517	4040636	+	120	0	0	0	0	0	0	1	0	0
mobB	U00096.3	4040906	4041433	-	528	6	11	11	5	8	9	5	5	10
mobA	U00096.3	4041415	4041999	-	585	1	6	3	2	6	6	4	0	2
yihD	U00096.3	4042069	4042338	+	270	10	12	13	10	10	8	9	16	17
srkA	U00096.3	4042415	4043401	+	987	56	60	52	61	54	58	61	69	62
dsbA	U00096.3	4043418	4044044	+	627	24	28	27	15	9	15	16	18	15
yihF	U00096.3	4044199	4045629	+	1431	2	2	7	5	3	4	8	7	5
yihG	U00096.3	4045670	4046602	-	933	2	1	6	6	4	5	3	2	4
polA	U00096.3	4046966	4049752	+	2787	44	46	47	30	24	38	45	38	38
spf	U00096.3	4049899	4050007	+	109	5	2	2	4	3	4	3	4	4
yihA	U00096.3	4050133	4050765	-	633	31	22	24	23	21	25	20	24	18
csrC	U00096.3	4051036	4051280	+	245	0	0	1	0	0	0	1	0	0
yihI	U00096.3	4051347	4051856	+	510	51	69	52	55	44	54	51	64	63
hemN	U00096.3	4052045	4053418	+	1374	24	17	29	22	13	17	17	26	12
yshB	U00096.3	4053647	4053757	-	111	55	52	59	52	43	54	44	57	44
glnG	U00096.3	4053869	4055278	-	1410	3	9	17	11	6	4	7	12	10
glnL	U00096.3	4055290	4056339	-	1050	4	4	2	1	1	4	2	2	4
glnA	U00096.3	4056625	4058034	-	1410	35	46	50	42	27	41	44	43	46
bipA	U00096.3	4058407	4060230	+	1824	55	69	108	74	75	53	49	78	74
yihL	U00096.3	4060447	4061157	+	711	4	2	4	1	1	1	3	3	5
yihM	U00096.3	4061165	4062145	+	981	3	3	3	3	0	1	3	0	1
yihN	U00096.3	4062247	4063512	+	1266	1	3	4	3	2	3	1	0	0
ompL	U00096.3	4063603	4064295	-	693	2	2	6	4	1	0	1	2	4
yihO	U00096.3	4064363	4065766	-	1404	8	4	4	6	2	3	4	4	5
yihP	U00096.3	4065809	4067194	-	1386	2	3	2	0	0	3	0	5	5
yihQ	U00096.3	4067240	4069276	-	2037	3	1	2	5	1	0	0	1	4
yihR	U00096.3	4069475	4070401	-	927	6	11	6	4	3	10	1	3	3
yihS	U00096.3	4070515	4071756	-	1242	2	9	8	5	2	3	3	3	3
yihT	U00096.3	4071773	4072651	-	879	11	18	11	14	4	13	2	14	16
yihU	U00096.3	4072675	4073571	-	897	4	17	9	13	6	7	1	10	11
yihV	U00096.3	4073739	4074635	+	897	3	5	5	3	3	5	3	3	1
yihW	U00096.3	4074669	4075454	+	786	68	70	75	48	46	46	62	63	64
yihX	U00096.3	4075553	4076152	+	600	39	44	32	48	22	39	25	27	30
yihY	U00096.3	4076146	4077018	+	873	52	50	52	45	39	48	45	43	54
dtd	U00096.3	4077015	4077452	+	438	9	11	12	12	10	5	9	13	12
yiiD	U00096.3	4077449	4078438	+	990	14	13	8	8	5	5	3	6	7
yiiE	U00096.3	4079291	4079509	+	219	1	0	0	0	1	1	0	0	0
yiiF	U00096.3	4079751	4079969	+	219	3	3	1	0	0	3	1	1	1
fdhE	U00096.3	4080299	4081228	-	930	122	148	134	129	120	127	125	119	124
fdoI	U00096.3	4081225	4081860	-	636	161	181	186	168	153	160	165	159	165
fdoH	U00096.3	4081857	4082759	-	903	28	27	49	40	48	32	35	34	37
fdoG	U00096.3	4082772	4085822	-	3051	140	134	166	136	129	135	120	96	122
fdhD	U00096.3	4086016	4086849	+	834	16	11	16	13	18	24	23	16	16
yiiG	U00096.3	4087002	4088057	+	1056	2	1	1	1	0	1	3	0	2
frvR	U00096.3	4088107	4089855	-	1749	4	2	4	2	4	1	5	3	1
frvX	U00096.3	4089855	4090925	-	1071	6	5	3	4	3	0	4	3	2
frvB	U00096.3	4090915	4092366	-	1452	3	2	1	1	1	1	0	0	1
frvA	U00096.3	4092377	4092823	-	447	1	0	0	0	0	0	0	0	0
rhaM	U00096.3	4093124	4093438	-	315	0	1	1	1	0	0	0	1	0
rhaD	U00096.3	4093448	4094272	-	825	15	10	22	12	12	14	9	12	18
rhaA	U00096.3	4094723	4095982	-	1260	27	24	27	21	27	23	35	35	40
rhaB	U00096.3	4095979	4097448	-	1470	12	9	8	6	4	6	4	4	7
rhaS	U00096.3	4097736	4098572	+	837	4	1	4	3	5	2	2	3	0
rhaR	U00096.3	4098646	4099494	+	849	5	9	19	8	8	12	12	12	9
rhaT	U00096.3	4099491	4100525	-	1035	6	5	9	7	1	7	8	8	7
sodA	U00096.3	4100810	4101430	+	621	1	0	2	3	1	3	1	0	0
kdgT	U00096.3	4101690	4102673	+	984	38	46	8	52	11	49	3	4	9
yiiM	U00096.3	4102822	4103496	+	675	11	8	9	10	2	6	7	9	3
cpxA	U00096.3	4103602	4104975	-	1374	12	8	7	8	3	10	3	5	8
cpxR	U00096.3	4104972	4105670	-	699	14	11	17	12	10	15	10	8	18
cpxP	U00096.3	4105820	4106320	+	501	269	152	201	153	147	178	114	124	141
cpxQ	U00096.3	4106330	4106387	+	58	11	8	11	5	4	8	7	2	6
fieF	U00096.3	4106469	4107371	+	903	9	10	7	16	10	6	3	5	9
pfkA	U00096.3	4107552	4108514	+	963	194	184	212	178	169	164	183	175	179
sbp	U00096.3	4108834	4109823	+	990	1	1	1	2	0	0	0	2	0
cdh	U00096.3	4109930	4110685	+	756	1	1	1	3	3	2	4	2	0
tpiA	U00096.3	4110740	4111507	-	768	208	213	232	245	159	201	229	192	213
yiiQ	U00096.3	4111615	4112214	-	600	7	4	5	5	1	5	5	4	5
yiiR	U00096.3	4112315	4112755	+	441	9	22	17	19	10	11	16	16	16
yiiS	U00096.3	4112967	4113266	+	300	9	12	22	6	17	13	14	4	14
uspD	U00096.3	4113293	4113721	+	429	17	13	10	16	13	14	10	10	13
fpr	U00096.3	4113726	4114472	-	747	3	5	13	4	5	10	11	9	8
glpX	U00096.3	4114569	4115579	-	1011	16	20	16	11	14	14	15	16	21
glpK	U00096.3	4115714	4117222	-	1509	44	52	81	54	35	38	46	62	66
glpF	U00096.3	4117245	4118090	-	846	10	11	16	11	9	11	13	9	9
zapB	U00096.3	4118515	4118760	+	246	221	192	238	185	137	179	199	162	199
rraA	U00096.3	4118845	4119330	-	486	152	164	176	162	145	170	163	164	180
menA	U00096.3	4119423	4120349	-	927	5	1	3	10	1	6	3	6	5
hslU	U00096.3	4120416	4121747	-	1332	39	42	55	54	37	27	48	55	52
hslV	U00096.3	4121757	4122287	-	531	50	53	69	55	55	56	66	59	64
ftsN	U00096.3	4122380	4123339	-	960	46	45	49	45	40	40	28	45	43
cytR	U00096.3	4123431	4124456	-	1026	38	25	34	47	22	33	33	45	33
priA	U00096.3	4124612	4126810	-	2199	2	11	7	3	0	5	7	7	2
rpmE	U00096.3	4127013	4127225	+	213	418	425	432	433	336	432	381	425	413
yiiX	U00096.3	4127286	4127894	-	609	8	13	9	8	3	8	7	6	11
metJ	U00096.3	4128078	4128395	-	318	57	53	63	62	55	50	57	71	56
metB	U00096.3	4128672	4129832	+	1161	4	0	2	2	2	4	2	1	5
metL	U00096.3	4129835	4132267	+	2433	13	14	6	13	5	9	10	7	11
metF	U00096.3	4132616	4133506	+	891	6	3	6	2	1	4	3	3	2
katG	U00096.3	4133835	4136015	+	2181	40	40	47	49	37	38	26	35	33
yijE	U00096.3	4136108	4137013	+	906	2	5	8	5	2	4	0	2	1
yijF	U00096.3	4137040	4137657	-	618	1	0	1	2	0	1	1	0	0
gldA	U00096.3	4137932	4139035	-	1104	39	36	35	24	24	33	23	16	27
fsaB	U00096.3	4139046	4139708	-	663	16	15	12	11	13	16	14	8	12
ptsA	U00096.3	4139720	4142221	-	2502	7	4	2	3	7	10	5	5	4
frwC	U00096.3	4142530	4143609	+	1080	3	3	2	1	1	1	0	0	2
frwB	U00096.3	4143624	4143944	+	321	1	0	0	0	0	0	1	0	0
pflD	U00096.3	4143995	4146292	+	2298	4	5	4	7	2	5	5	3	1
pflC	U00096.3	4146258	4147136	+	879	2	0	0	0	1	0	0	0	0
frwD	U00096.3	4147138	4147479	+	342	0	0	0	0	0	1	1	0	0
yijO	U00096.3	4147466	4148317	-	852	3	3	0	0	2	4	1	2	0
eptC	U00096.3	4148532	4150265	-	1734	15	22	14	21	10	17	14	16	11
ppc	U00096.3	4150447	4153098	-	2652	18	25	26	25	23	16	35	23	28
argE	U00096.3	4153696	4154847	-	1152	12	17	12	14	10	9	16	9	13
argC	U00096.3	4155001	4156005	+	1005	1	1	1	1	6	1	2	3	0
argB	U00096.3	4156013	4156789	+	777	0	2	2	0	1	2	1	3	4
argH	U00096.3	4156850	4158223	+	1374	7	3	3	2	0	2	1	1	2
oxyS	U00096.3	4158285	4158394	-	110	0	1	0	0	2	0	1	0	0
oxyR	U00096.3	4158490	4159407	+	918	9	8	9	12	7	5	5	4	6
sthA	U00096.3	4159390	4160790	-	1401	35	33	43	37	27	33	31	29	28
fabR	U00096.3	4161067	4161771	+	705	121	102	140	109	94	94	112	119	123
yijD	U00096.3	4161771	4162130	+	360	109	97	124	99	74	84	104	118	123
trmA	U00096.3	4162170	4163270	-	1101	104	124	121	105	62	106	80	90	76
btuB	U00096.3	4163639	4165483	+	1845	29	42	26	34	22	32	20	27	25
murI	U00096.3	4165428	4166285	+	858	22	25	22	21	7	25	13	13	12
rrsB	U00096.3	4166659	4168200	+	1542	114	115	102	117	89	91	88	99	83
gltT	U00096.3	4168372	4168447	+	76	0	0	0	0	0	0	0	0	1
rrlB	U00096.3	4168641	4171544	+	2904	278	315	295	312	161	220	173	144	167
rrfB	U00096.3	4171637	4171756	+	120	0	0	0	0	0	1	0	0	0
murB	U00096.3	4172057	4173085	+	1029	20	10	19	17	11	20	12	23	26
birA	U00096.3	4173082	4174047	+	966	2	7	17	9	7	10	12	14	12
coaA	U00096.3	4174076	4175026	-	951	29	24	36	26	28	30	24	31	37
thrU	U00096.3	4175388	4175463	+	76	1	0	2	0	0	1	2	0	0
tyrU	U00096.3	4175472	4175556	+	85	0	2	0	2	0	0	0	0	0
glyT	U00096.3	4175673	4175747	+	75	2	0	2	0	0	0	0	0	0
thrT	U00096.3	4175754	4175829	+	76	4	0	1	2	0	1	1	2	2
tufB	U00096.3	4175944	4177128	+	1185	358	334	394	352	298	319	310	378	386
secE	U00096.3	4177358	4177741	+	384	21	24	18	26	12	20	25	20	17
nusG	U00096.3	4177743	4178288	+	546	34	35	30	26	27	38	19	26	26
rplK	U00096.3	4178447	4178875	+	429	151	157	185	156	144	154	147	151	154
rplA	U00096.3	4178879	4179583	+	705	139	150	154	122	114	156	126	134	163
rplJ	U00096.3	4179996	4180493	+	498	274	264	291	246	219	203	227	283	274
rplL	U00096.3	4180560	4180925	+	366	1247	1233	1295	1278	1100	1252	1169	1224	1260
rpoB	U00096.3	4181245	4185273	+	4029	323	337	342	300	228	302	280	311	316
rpoC	U00096.3	4185350	4189573	+	4224	801	754	827	819	668	718	711	814	779
yjaZ	U00096.3	4189786	4190325	+	540	5	10	17	8	7	11	10	13	10
sroH	U00096.3	4190327	4190487	-	161	74	74	95	76	48	63	51	65	65
thiH	U00096.3	4190735	4191868	-	1134	2	4	3	4	2	7	6	2	1
thiG	U00096.3	4191865	4192635	-	771	4	3	2	0	0	1	0	1	0
thiS	U00096.3	4192637	4192837	-	201	2	2	1	0	0	0	0	0	0
thiF	U00096.3	4192821	4193576	-	756	1	0	1	1	0	0	1	0	0
thiE	U00096.3	4193569	4194204	-	636	0	0	0	0	0	1	0	0	0
thiC	U00096.3	4194204	4196099	-	1896	1	2	3	1	4	1	3	0	4
rsd	U00096.3	4196332	4196808	-	477	10	12	4	9	3	11	4	4	6
nudC	U00096.3	4196903	4197676	+	774	15	20	16	20	15	17	7	14	8
hemE	U00096.3	4197716	4198780	+	1065	12	16	2	21	6	12	5	14	14
nfi	U00096.3	4198790	4199461	+	672	7	8	7	5	3	4	5	6	6
yjaG	U00096.3	4199504	4200094	+	591	27	39	31	25	15	24	11	22	19
hupA	U00096.3	4200281	4200553	+	273	198	238	238	224	158	214	169	214	221
yjaH	U00096.3	4200566	4201261	+	696	13	13	19	13	8	6	6	10	7
zraP	U00096.3	4201263	4201688	-	426	13	18	23	9	8	14	9	9	9
zraS	U00096.3	4201926	4203323	+	1398	6	5	6	3	5	4	3	1	3
zraR	U00096.3	4203320	4204645	+	1326	6	2	3	6	4	4	5	4	2
purD	U00096.3	4204642	4205931	-	1290	9	6	6	5	1	5	4	2	7
purH	U00096.3	4205943	4207532	-	1590	9	6	8	7	6	4	5	4	2
rrsE	U00096.3	4208147	4209688	+	1542	92	117	101	87	68	84	69	86	94
gltV	U00096.3	4209774	4209849	+	76	1	0	1	0	1	1	1	1	0
rrlE	U00096.3	4210043	4212946	+	2904	311	320	312	330	180	226	175	154	178
rrfE	U00096.3	4213040	4213159	+	120	0	0	0	1	1	0	0	0	0
yjaA	U00096.3	4213234	4213617	+	384	25	32	25	23	21	36	23	20	31
yjaB	U00096.3	4213680	4214123	-	444	4	0	4	4	2	4	6	1	6
metA	U00096.3	4214280	4215209	+	930	5	1	7	2	5	1	3	4	3
aceB	U00096.3	4215478	4217079	+	1602	67	63	46	68	40	70	56	54	54
aceA	U00096.3	4217109	4218413	+	1305	39	35	34	36	25	36	27	27	33
aceK	U00096.3	4218596	4220332	+	1737	10	20	13	12	9	11	7	15	7
arpA	U00096.3	4220301	4222487	-	2187	3	2	3	2	0	0	1	1	1
iclR	U00096.3	4222804	4223628	-	825	17	5	8	6	8	6	11	5	9
metH	U00096.3	4223828	4227511	+	3684	21	25	30	23	22	12	21	26	39
yjbB	U00096.3	4227731	4229362	+	1632	6	1	1	1	2	4	3	1	2
pepE	U00096.3	4229453	4230142	-	690	57	48	62	56	37	42	44	51	53
rluF	U00096.3	4230354	4231226	+	873	15	14	22	18	10	14	12	11	19
yjbD	U00096.3	4231359	4231631	-	273	50	40	55	52	40	42	40	42	42
lysC	U00096.3	4231884	4233233	-	1350	5	11	11	4	4	7	3	4	10
pgi	U00096.3	4233758	4235407	+	1650	248	221	227	239	156	175	164	146	185
yjbE	U00096.3	4235906	4236148	+	243	0	3	1	2	0	0	0	0	0
yjbF	U00096.3	4236262	4236900	+	639	0	1	0	0	0	1	0	0	0
yjbG	U00096.3	4236897	4237634	+	738	0	2	0	1	1	0	1	0	0
yjbH	U00096.3	4237634	4239730	+	2097	4	5	4	4	7	2	2	8	4
yjbT	U00096.3	4239777	4240055	-	279	7	2	6	16	2	6	0	2	4
psiE	U00096.3	4240325	4240735	+	411	0	2	2	2	2	4	2	1	0
xylE	U00096.3	4240779	4242254	-	1476	1	2	3	2	0	1	0	1	2
malG	U00096.3	4242626	4243516	-	891	1	1	4	1	1	0	1	0	0
malF	U00096.3	4243531	4245075	-	1545	8	5	3	1	2	2	3	2	2
malE	U00096.3	4245229	4246419	-	1191	7	14	8	10	4	9	12	2	5
malK	U00096.3	4246784	4247899	+	1116	7	2	2	2	3	3	1	0	1
lamB	U00096.3	4247971	4249311	+	1341	9	10	4	8	6	4	7	1	3
malM	U00096.3	4249554	4250474	+	921	3	4	2	3	1	4	1	2	1
ubiC	U00096.3	4252506	4253003	+	498	4	4	3	2	1	1	3	2	1
ubiA	U00096.3	4253016	4253888	+	873	13	16	15	15	8	15	14	17	16
plsB	U00096.3	4254043	4256466	-	2424	103	116	130	102	96	91	82	105	104
dgkA	U00096.3	4256637	4257005	+	369	4	1	3	10	2	5	5	4	1
lexA	U00096.3	4257115	4257723	+	609	75	108	88	100	57	89	60	72	54
dinF	U00096.3	4257742	4259121	+	1380	0	2	3	2	2	3	4	0	1
yjbJ	U00096.3	4259237	4259446	+	210	26	33	31	29	24	34	21	25	28
zur	U00096.3	4259488	4260003	-	516	0	0	1	3	2	2	1	1	0
yjbL	U00096.3	4260321	4260575	+	255	0	1	0	0	0	1	0	0	1
yjbM	U00096.3	4260599	4261306	+	708	2	0	2	1	0	0	1	0	0
dusA	U00096.3	4261669	4262706	+	1038	30	30	26	20	19	26	22	22	28
pspG	U00096.3	4262840	4263082	+	243	12	25	28	17	11	22	8	8	9
qorA	U00096.3	4263248	4264231	-	984	6	16	8	10	6	11	5	14	8
dnaB	U00096.3	4264314	4265729	+	1416	51	64	80	78	55	73	69	75	85
alr	U00096.3	4265782	4266861	+	1080	15	12	23	20	21	15	13	15	22
tyrB	U00096.3	4267114	4268307	+	1194	11	7	7	5	3	5	6	6	3
yjbS	U00096.3	4268809	4269012	-	204	0	0	0	0	0	0	0	0	0
aphA	U00096.3	4269414	4270127	+	714	10	10	20	17	14	21	12	15	11
yjbQ	U00096.3	4270238	4270654	+	417	6	12	8	5	4	12	11	14	14
yjbR	U00096.3	4270658	4271014	+	357	8	12	13	13	11	10	14	16	11
uvrA	U00096.3	4271049	4273871	-	2823	60	67	65	69	57	46	51	56	64
ssb	U00096.3	4274125	4274661	+	537	151	141	142	154	107	137	107	117	117
yjcB	U00096.3	4274760	4275041	-	282	3	2	0	2	0	3	3	3	8
pdeC	U00096.3	4275471	4277057	+	1587	2	4	6	5	1	3	2	2	3
soxS	U00096.3	4277060	4277383	-	324	6	12	5	12	9	5	5	3	4
soxR	U00096.3	4277469	4277933	+	465	1	5	4	5	3	9	3	6	3
ryjA	U00096.3	4277927	4278066	-	140	31	63	32	46	13	40	34	25	30
ghxP	U00096.3	4278479	4279828	+	1350	11	9	1	11	3	1	3	3	4
yjcE	U00096.3	4279980	4281629	+	1650	17	14	7	11	2	10	8	15	6
yjcF	U00096.3	4281783	4283075	-	1293	6	7	5	6	2	7	1	3	5
actP	U00096.3	4283253	4284902	-	1650	1	4	0	1	1	4	0	0	6
yjcH	U00096.3	4284899	4285213	-	315	1	0	1	1	0	0	0	1	0
acs	U00096.3	4285413	4287371	-	1959	2	9	4	3	3	4	7	1	1
nrfA	U00096.3	4287764	4289200	+	1437	55	56	68	47	32	43	41	49	41
nrfB	U00096.3	4289245	4289811	+	567	20	24	24	21	20	18	26	21	21
nrfC	U00096.3	4289808	4290479	+	672	2	6	1	1	2	1	2	2	0
nrfD	U00096.3	4290476	4291432	+	957	5	16	15	10	7	8	3	11	14
nrfE	U00096.3	4291512	4293170	+	1659	6	9	7	13	8	11	5	1	2
nrfF	U00096.3	4293163	4293546	+	384	0	2	3	1	1	1	1	1	1
nrfG	U00096.3	4293543	4294139	+	597	1	1	2	2	1	0	2	1	3
gltP	U00096.3	4294481	4295794	+	1314	21	21	16	17	16	16	17	16	14
yjcO	U00096.3	4296436	4297125	-	690	74	55	87	70	53	50	62	72	71
fdhF	U00096.3	4297219	4299366	-	2148	105	104	102	80	87	96	95	106	87
mdtP	U00096.3	4299564	4301030	-	1467	1	2	2	0	0	0	0	4	0
mdtO	U00096.3	4301027	4303078	-	2052	1	4	3	0	4	2	0	1	3
mdtN	U00096.3	4303078	4304109	-	1032	0	1	0	1	1	1	2	1	0
ytcA	U00096.3	4304128	4304403	-	276	0	0	0	1	0	0	0	0	0
yjcS	U00096.3	4304612	4306597	-	1986	3	1	2	4	1	0	2	0	1
alsK	U00096.3	4306870	4307799	-	930	1	1	1	4	1	3	1	2	3
alsE	U00096.3	4307783	4308478	-	696	2	4	4	3	0	2	2	7	0
alsC	U00096.3	4308489	4309469	-	981	1	1	2	2	0	3	0	2	0
alsA	U00096.3	4309448	4310980	-	1533	9	9	8	13	7	14	6	4	5
alsB	U00096.3	4311107	4312042	-	936	3	0	10	1	1	1	2	1	1
alsR	U00096.3	4312101	4312991	-	891	19	16	11	16	10	12	11	13	21
rpiB	U00096.3	4313350	4313799	+	450	2	1	1	2	2	2	0	0	1
yjdP	U00096.3	4313868	4314197	+	330	2	3	3	4	0	0	1	1	1
phnP	U00096.3	4314344	4315102	-	759	5	6	1	4	1	5	1	1	1
phnO	U00096.3	4315104	4315538	-	435	1	0	0	2	0	0	0	0	0
phnN	U00096.3	4315525	4316082	-	558	1	0	0	0	0	0	0	1	0
phnM	U00096.3	4316082	4317218	-	1137	0	1	1	0	0	0	0	1	1
phnL	U00096.3	4317215	4317895	-	681	1	0	4	2	1	0	2	5	0
phnK	U00096.3	4318006	4318764	-	759	0	0	0	2	0	0	0	0	0
phnJ	U00096.3	4318761	4319606	-	846	1	0	0	1	2	1	0	0	0
phnI	U00096.3	4319599	4320663	-	1065	0	1	1	1	0	0	0	0	0
phnH	U00096.3	4320663	4321247	-	585	1	0	1	0	0	0	0	0	0
phnG	U00096.3	4321244	4321696	-	453	1	0	0	1	0	0	0	0	0
phnF	U00096.3	4321697	4322422	-	726	1	0	0	1	0	1	0	0	0
phnD	U00096.3	4323336	4324352	-	1017	1	0	0	0	1	1	0	0	1
phnC	U00096.3	4324377	4325165	-	789	1	0	0	0	0	0	0	0	0
yjdN	U00096.3	4325298	4325741	-	444	9	3	4	6	4	7	7	4	4
yjdM	U00096.3	4326399	4326734	-	336	68	77	80	66	56	51	66	52	59
crfC	U00096.3	4327135	4329363	+	2229	7	3	4	5	2	3	0	1	3
yjcZ	U00096.3	4329360	4330238	+	879	3	2	1	1	2	1	0	1	0
proP	U00096.3	4330502	4332004	+	1503	54	56	44	46	41	41	47	38	44
pmrR	U00096.3	4332116	4332205	+	90	2	0	0	0	0	1	2	0	2
basS	U00096.3	4332181	4333272	-	1092	1	2	0	3	1	5	1	0	0
basR	U00096.3	4333282	4333950	-	669	3	8	5	11	11	5	4	9	7
eptA	U00096.3	4333947	4335590	-	1644	15	15	18	19	14	12	10	14	15
adiC	U00096.3	4335694	4337031	-	1338	12	10	13	17	9	12	17	10	14
adiY	U00096.3	4337168	4337929	-	762	14	24	19	23	14	16	23	8	15
adiA	U00096.3	4338254	4340521	-	2268	9	9	4	5	8	9	17	6	3
melR	U00096.3	4340720	4341628	-	909	4	5	7	4	3	9	9	9	5
